org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review
None,nothing,737.68,12,6,18442,18620,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,37,360.0,25.0,744.8,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,nothing,0.122349232435226,640.0,
North,north,744.88,12,6,18622,18790,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,917,360.0,25.0,751.6,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,north,0.0898166596889495,640.0,
Norway,norway,761.6,12,6,19040,19198,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,824,360.0,25.0,767.92,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,norway,0.125364273786544,640.0,
Philippines,philippines,799.12,12,6,19978,20038,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,831,360.0,25.0,801.52,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,philippines,0.13008314371109,640.0,1
Philippines,philippines,802.72,12,6,20068,20148,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,831,360.0,25.0,805.92,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,philippines,0.13008314371109,640.0,1
Poland,poland,807.6,12,6,20190,20240,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,570,360.0,25.0,809.6,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,poland,0.124336212873458,640.0,1
Poland,poland,810.8,12,6,20270,20330,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,570,360.0,25.0,813.2,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,poland,0.124336212873458,640.0,1
Pregnant,pregnant,813.92,12,6,20348,20541,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,317,360.0,25.0,821.64,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,pregnant,0.104603171348571,640.0,
Principal,principal,821.72,12,6,20543,20718,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,208,360.0,25.0,828.72,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,principal,0.117013305425643,640.0,
"Puerto
Rico",puerto rico,843.56,12,6,21089,21237,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,982,360.0,25.0,849.48,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,puerto rico,0.104147881269454,640.0,
retire,retire,863.2,12,6,21580,21630,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,582,360.0,25.0,865.2,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,retire,0.102833777666091,640.0,1
retire,retire,866.0,12,6,21650,21710,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,582,360.0,25.0,868.4,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,retire,0.102833777666091,640.0,1
retire,retire,869.2,12,6,21730,21800,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,582,360.0,25.0,872.0,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,retire,0.102833777666091,640.0,1
retire,retire,872.4,12,6,21810,21870,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,582,360.0,25.0,874.8,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,retire,0.102833777666091,640.0,1
"Russia
(2 variations)",russia,876.0,12,6,21900,21960,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,219,360.0,25.0,878.4,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,russia,0.102833777666091,640.0,1
"Russia
(2 variations)",russia,880.0,12,6,22000,22070,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,219,360.0,25.0,882.8,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,russia,0.102833777666091,640.0,1
"Russia
(2 variations)",russia,883.2,12,6,22080,22140,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,219,360.0,25.0,885.6,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,russia,0.102833777666091,640.0,1
"Russia
(2 variations)",russia,886.4,12,6,22160,22220,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,219,360.0,25.0,888.8,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,russia,0.102833777666091,640.0,1
School,school,889.48,12,6,22237,22395,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,10,360.0,25.0,895.8,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,school,0.151884227991104,640.0,
Scotland,scotland,895.88,12,6,22397,22542,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,738,360.0,25.0,901.68,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,scotland,0.131694167852401,640.0,
"Senior
(school)",senior,901.76,12,6,22544,22719,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,487,360.0,25.0,908.76,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,senior,0.138997763395309,640.0,
Single,single,923.2,12,6,23080,23277,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,575,360.0,25.0,931.08,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,single,0.124641090631484,640.0,
Soldier,army,939.92,12,6,23498,23683,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,473,360.0,25.0,947.32,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,army,0.143625438213348,640.0,
South,south,947.4,12,6,23685,23826,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,750,360.0,25.0,953.04,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,south,0.152965247631073,640.0,
"South
America",south america,953.52,12,6,23838,23928,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,875,360.0,25.0,957.12,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,south america,0.123438686132431,640.0,1
"South
America",south america,957.92,12,6,23948,24048,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,875,360.0,25.0,961.92,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,south america,0.123438686132431,640.0,1
Spain,spain,962.72,12,6,24068,24233,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,632,360.0,25.0,969.32,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,spain,0.121909946203231,640.0,
"Sweden
(2 variations)",sweden,994.64,12,6,24866,24926,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,666,360.0,25.0,997.04,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,sweden,0.130454063415527,640.0,1
"Sweden
(2 variations)",sweden,997.84,12,6,24946,25026,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,666,360.0,25.0,1001.04,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,sweden,0.130454063415527,640.0,1
"Sweden
(2 variations)",sweden,1001.44,12,6,25036,25106,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,666,360.0,25.0,1004.24,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,sweden,0.130454063415527,640.0,1
"Sweden
(2 variations)",sweden,1004.24,12,6,25106,25176,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,666,360.0,25.0,1007.04,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,sweden,0.130454063415527,640.0,1
Switzerland,switzerland,1007.6,12,6,25190,25362,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,799,360.0,25.0,1014.48,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,switzerland,0.12473976612091,640.0,
Taiwan,taiwan,1014.56,12,6,25364,25515,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,983,360.0,25.0,1020.6,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,taiwan,0.13448542356491,640.0,
Travel,travel,1038.8,12,6,25970,26143,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,567,360.0,25.0,1045.72,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,travel,0.127880662679672,640.0,
West,west,1074.52,12,6,26863,27052,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,878,360.0,25.0,1082.08,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,west,0.121511131525039,640.0,
"Wrong

(2 variations)
(conjunction)",wrong,1082.56,12,6,27064,27117,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,105,360.0,25.0,1084.68,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,wrong,0.146272033452987,640.0,1
"Wrong

(2 variations)
(conjunction)",wrong,1085.88,12,6,27147,27207,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,105,360.0,25.0,1088.28,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,wrong,0.146272033452987,640.0,1
"Wrong

(2 variations)
(conjunction)",wrong,1089.08,12,6,27227,27287,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,105,360.0,25.0,1091.48,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,wrong,0.146272033452987,640.0,1
"Wrong

(2 variations)
(conjunction)",wrong,1092.28,12,6,27307,27377,Signing Naturally Unit 15 Vocabulary by Dr Wooten 1,105,360.0,25.0,1095.08,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,wrong,0.146272033452987,640.0,1
APPLE,apple,0.0,0,-1,0,111,APPLE(2),100,240.0,30.0,3.7,https://www.youtube.com/watch?v=kUKnnOCTBfU,apple,0.0667279958724975,320.0,
monkey,monkey,0.0,64,57,0,87,monkey,504,360.0,29.97,2.903,www.youtube.com/watch?v=8gvNBh-5RzU,monkey,0.065773606300354,640.0,
hungry,hungry,0.667,69,34,20,160,How to sign Hungry - ASL Vocabulary Series,54,360.0,30.0,5.333,https://www.youtube.com/watch?v=7CDTIVO8PJs,hungry,0.034330666065216,480.0,1
BORN,born,0.868,124,7,26,142,Sharing Background Vocabulary  ASL - American Sign Language,196,720.0,29.97,4.738,https://www.youtube.com/watch?v=HW9fek8q1UY,born,0.0449414253234863,1280.0,
LIVE,live,10.511,124,7,315,430,Sharing Background Vocabulary  ASL - American Sign Language,98,720.0,29.97,14.348,https://www.youtube.com/watch?v=HW9fek8q1UY,live,0.0381443500518798,1280.0,
FROM,from,15.315,124,7,459,574,Sharing Background Vocabulary  ASL - American Sign Language,298,720.0,29.97,19.152,https://www.youtube.com/watch?v=HW9fek8q1UY,from,0.0283385217189788,1280.0,
CITY,city,59.993,124,7,1798,1947,Sharing Background Vocabulary  ASL - American Sign Language,367,720.0,29.97,64.965,https://www.youtube.com/watch?v=HW9fek8q1UY,city,0.0128400325775146,1280.0,
NEAR,near,65.832,124,7,1973,2043,Sharing Background Vocabulary  ASL - American Sign Language,697,720.0,29.97,68.168,https://www.youtube.com/watch?v=HW9fek8q1UY,near,0.0154969394207,1280.0,1
FAR,far,72.339,124,7,2168,2310,Sharing Background Vocabulary  ASL - American Sign Language,395,720.0,29.97,77.077,https://www.youtube.com/watch?v=HW9fek8q1UY,far,0.00342434644699096,1280.0,
watermelon,watermelon,2.337,144,-1,70,170,watermelon - ASL sign for watermelon,706,360.0,29.948,5.677,https://www.youtube.com/watch?v=XIlP61zLAS8,watermelon,0.0654085874557495,480.0,1
watermelon,watermelon,5.677,144,-1,170,260,watermelon - ASL sign for watermelon,706,360.0,29.948,8.682,https://www.youtube.com/watch?v=XIlP61zLAS8,watermelon,0.0654085874557495,480.0,1
watermelon,watermelon,19.701,144,-1,590,710,watermelon - ASL sign for watermelon,706,360.0,29.948,23.708,https://www.youtube.com/watch?v=XIlP61zLAS8,watermelon,0.0654085874557495,480.0,1
NAME,name,0.0,173,4,0,56,NAME(2),67,360.0,29.97,1.869,https://www.youtube.com/watch?v=_ObcZbitfJg,name,0.00258487462997436,636.0,
israel,israel,0.0,4,-1,0,33,SignSchool Israel 2,516,360.0,29.97,1.101,www.youtube.com/watch?v=WeVfGjRYpRE,israel,0.106806695461273,640.0,
SEND,send,0.0,0,-1,0,85,SEND,871,360.0,23.976,3.545,https://www.youtube.com/watch?v=dRDdxiTW7vs,send,0.0474036037921905,480.0,
soon,soon,0.0,139,51,0,77,SignSchool soon,647,360.0,29.97,2.569,www.youtube.com/watch?v=8tDdpDqZ1tY,soon,0.0339281857013702,640.0,
Born,born,15.716,22,44,471,533,Unit 15 Life Events 1,196,360.0,29.97,17.784,https://www.youtube.com/watch?v=9qSRK9bUxRg,born,0.0264500081539154,640.0,1
Elementary School,elementary school,36.87,22,44,1105,1165,Unit 15 Life Events 1,783,360.0,29.97,38.872,https://www.youtube.com/watch?v=9qSRK9bUxRg,elementary school,0.075878769159317,640.0,1
Elementary School,elementary school,39.539,22,44,1185,1245,Unit 15 Life Events 1,783,360.0,29.97,41.541,https://www.youtube.com/watch?v=9qSRK9bUxRg,elementary school,0.075878769159317,640.0,1
Middle School,center school,41.942,22,44,1257,1317,Unit 15 Life Events 1,696,360.0,29.97,43.944,https://www.youtube.com/watch?v=9qSRK9bUxRg,center school,0.068472683429718,640.0,1
Middle School,center school,43.944,22,44,1317,1460,Unit 15 Life Events 1,696,360.0,29.97,48.715,https://www.youtube.com/watch?v=9qSRK9bUxRg,center school,0.068472683429718,640.0,1
College,college,117.05,22,44,3508,3656,Unit 15 Life Events 1,117,360.0,29.97,121.988,https://www.youtube.com/watch?v=9qSRK9bUxRg,college,0.0713216662406921,640.0,
Major,major,122.589,22,44,3674,3833,Unit 15 Life Events 1,704,360.0,29.97,127.894,https://www.youtube.com/watch?v=9qSRK9bUxRg,major,0.0618322491645813,640.0,
University,university,138.972,22,44,4165,4283,Unit 15 Life Events 1,378,360.0,29.97,142.909,https://www.youtube.com/watch?v=9qSRK9bUxRg,university,0.0785675048828125,640.0,
"none, nothing",nothing,0.0,2,81,0,60,None Nothing,37,360.0,29.61,2.026,https://www.youtube.com/watch?v=ilgXi5e8f5Y,nothing,0.0,640.0,1
"none, nothing",nothing,3.04,2,81,90,160,None Nothing,37,360.0,29.61,5.404,https://www.youtube.com/watch?v=ilgXi5e8f5Y,nothing,0.0,640.0,1
"APPROXIMATELY-[around, about]",around,0.0,0,0,0,79,APPROXIMATELY-around about,741,720.0,29.97,2.636,https://www.youtube.com/watch?v=U70SGZbZ3D8,around,0.0606433451175689,1280.0,
Teacher ,teacher,0.0,135,-1,0,104,ASL Teacher ,2,360.0,30.0,3.467,https://www.youtube.com/watch?v=wm-dxopEZT8,teacher,0.167738318443298,480.0,
bitter,bitter,0.0,269,-1,0,102,SignSchool Bitter,978,360.0,29.97,3.403,www.youtube.com/watch?v=3P2x3lpuyTY,bitter,0.0582197606563568,640.0,
tree,tree,0.0,2,58,0,80,Tree,244,360.0,29.654,2.698,https://www.youtube.com/watch?v=5xwmhhqO7VA,tree,0.0010077953338623,640.0,1
tree,tree,2.698,2,58,80,150,Tree,244,360.0,29.654,5.058,https://www.youtube.com/watch?v=5xwmhhqO7VA,tree,0.0010077953338623,640.0,1
AUSTRIA,austria,0.0,0,-1,0,74,AUSTRIA,723,360.0,29.97,2.469,https://www.youtube.com/watch?v=FpR-ii38Cbg,austria,0.065621018409729,640.0,
Practice ,practice,0.0,135,-1,0,104,ASL Practice ,185,360.0,30.0,3.467,https://www.youtube.com/watch?v=G0x-Q1Gj0WA,practice,0.183424264192581,480.0,
Cow,cow,0.0,27,47,0,132,Baby Sign Language Cow,236,360.0,29.97,4.404,www.youtube.com/watch?v=R_P3HKRpEfA,cow,0.0556736588478088,640.0,
WANT,want,0.0,0,-1,0,53,WANT(3),8,240.0,30.0,1.767,https://www.youtube.com/watch?v=dyGbyWOdt3U,want,0.0878034830093383,320.0,
sweetheart,sweetheart,0.0,0,0,0,73,sweetheart,842,360.0,29.97,2.436,www.youtube.com/watch?v=cAuoBBJNhEc,sweetheart,0.0488744676113128,640.0,
Fun ,fun,0.0,14,-1,0,107,ASL Fun ,406,360.0,25.0,4.28,https://www.youtube.com/watch?v=0v9uH9HBnmw,fun,0.0202543139457702,640.0,
BASKETBALL,basketball,0.0,0,0,0,79,BASKETBALL,259,720.0,29.97,2.636,https://www.youtube.com/watch?v=hMTxTnXCzOo,basketball,0.0756556391716003,1280.0,
Quiet,quiet,0.0,27,47,0,107,Baby Sign Language Quiet,221,360.0,29.97,3.57,www.youtube.com/watch?v=5qHxxNub3qk,quiet,0.00852718949317932,640.0,
Building ,building,0.0,13,-1,0,83,ASL Building ,394,360.0,25.0,3.32,https://www.youtube.com/watch?v=6L71D8uQYz8,build,0.00231176614761352,640.0,
SOPHOMORE,sophomore,0.0,0,-1,0,86,SOPHOMORE,740,360.0,25.0,3.44,https://www.youtube.com/watch?v=MkrWP_N69zk,sophomore,0.0622759759426116,480.0,
visit,visit,0.0,0,0,0,54,visit(1),363,360.0,28.632,1.886,www.youtube.com/watch?v=PWLbRrwK4i8,visit,0.0470556616783142,540.0,
BORN,born,9.409,124,-1,282,338,Basic Life Events Vocabulary  ASL - American Sign Language,196,360.0,29.97,11.278,https://www.youtube.com/watch?v=zsjcl2t87hQ,born,0.0400263965129852,640.0,
START,start,19.586,124,-1,587,666,Basic Life Events Vocabulary  ASL - American Sign Language,173,360.0,29.97,22.222,https://www.youtube.com/watch?v=zsjcl2t87hQ,start,0.053915649652481,640.0,
GRADUATE,graduate,32.399,124,-1,971,1042,Basic Life Events Vocabulary  ASL - American Sign Language,247,360.0,29.97,34.768,https://www.youtube.com/watch?v=zsjcl2t87hQ,graduate,0.0492125749588012,640.0,
COLLEGE,college,36.036,124,-1,1080,1164,Basic Life Events Vocabulary  ASL - American Sign Language,117,360.0,29.97,38.839,https://www.youtube.com/watch?v=zsjcl2t87hQ,college,0.0311643481254577,640.0,
like,like,0.0,229,45,0,89,like in American Sign Language,6,360.0,29.97,2.97,www.youtube.com/watch?v=SbXfT74yfDI,like,0.0,640.0,
funny,funny,0.0,0,0,0,58,FUNNY,327,360.0,29.97,1.935,www.youtube.com/watch?v=b4bEDbnaGv4,funny,0.0442504584789276,640.0,
better,better,0.0,0,0,0,71,better,482,360.0,29.97,2.369,www.youtube.com/watch?v=ikmUKffwp-I,better,0.0262581706047058,640.0,
fishing,fishing,0.0,0,0,0,146,fishing,470,360.0,29.969,4.872,https://www.youtube.com/watch?v=otyQtqkbQgA,fishing,0.0579423606395721,640.0,
breakfast ,breakfast,0.0,152,98,0,56,Breakfast  - Asl,329,272.0,25.0,2.24,https://www.youtube.com/watch?v=y9bMxDQroQE,breakfast,0.114801257848739,480.0,
WRITE,write,174.44,77,-1,4361,4471,Unit 5 Vocabularymp4,53,360.0,25.0,178.84,https://www.youtube.com/watch?v=tO6x4rdDNXk,write,0.0440241396427154,640.0,1
WRITE,write,178.84,77,-1,4471,4551,Unit 5 Vocabularymp4,53,360.0,25.0,182.04,https://www.youtube.com/watch?v=tO6x4rdDNXk,write,0.0440241396427154,640.0,1
DRIVE,drive,182.36,77,-1,4559,4746,Unit 5 Vocabularymp4,695,360.0,25.0,189.84,https://www.youtube.com/watch?v=tO6x4rdDNXk,drive,0.0374948382377624,640.0,
CHAIR,sit,201.52,77,-1,5038,5128,Unit 5 Vocabularymp4,18,360.0,25.0,205.12,https://www.youtube.com/watch?v=tO6x4rdDNXk,sit,0.0369117558002471,640.0,1
CHAIR,sit,205.12,77,-1,5128,5228,Unit 5 Vocabularymp4,18,360.0,25.0,209.12,https://www.youtube.com/watch?v=tO6x4rdDNXk,sit,0.0369117558002471,640.0,1
DOOR,door,210.6,77,-1,5265,5375,Unit 5 Vocabularymp4,198,360.0,25.0,215.0,https://www.youtube.com/watch?v=tO6x4rdDNXk,door,0.0404809415340423,640.0,1
DOOR,door,215.0,77,-1,5375,5465,Unit 5 Vocabularymp4,198,360.0,25.0,218.6,https://www.youtube.com/watch?v=tO6x4rdDNXk,door,0.0404809415340423,640.0,1
WINDOW,window,219.64,77,-1,5491,5675,Unit 5 Vocabularymp4,386,360.0,25.0,227.0,https://www.youtube.com/watch?v=tO6x4rdDNXk,window,0.0396236479282379,640.0,
DRAWER,drawer,228.12,77,-1,5703,5863,Unit 5 Vocabularymp4,675,360.0,25.0,234.52,https://www.youtube.com/watch?v=tO6x4rdDNXk,dresser,0.0476236641407012,640.0,1
BOOK,book,237.04,77,-1,5926,6109,Unit 5 Vocabularymp4,38,360.0,25.0,244.36,https://www.youtube.com/watch?v=tO6x4rdDNXk,book,0.0433447062969207,640.0,
PENCIL/PEN,pencil,247.04,77,-1,6176,6266,Unit 5 Vocabularymp4,79,360.0,25.0,250.64,https://www.youtube.com/watch?v=tO6x4rdDNXk,pencil,0.0498856902122497,640.0,1
PENCIL/PEN,pencil,250.64,77,-1,6266,6356,Unit 5 Vocabularymp4,79,360.0,25.0,254.24,https://www.youtube.com/watch?v=tO6x4rdDNXk,pencil,0.0498856902122497,640.0,1
BICYCLE,bicycle,263.28,77,-1,6582,6759,Unit 5 Vocabularymp4,125,360.0,25.0,270.36,https://www.youtube.com/watch?v=tO6x4rdDNXk,bicycle,0.0397576093673706,640.0,
HOT,hot,283.2,77,-1,7080,7247,Unit 5 Vocabularymp4,135,360.0,25.0,289.88,https://www.youtube.com/watch?v=tO6x4rdDNXk,hot,0.0337932705879211,640.0,
HOT,hot,290.2,77,-1,7255,7404,Unit 5 Vocabularymp4,135,360.0,25.0,296.16,https://www.youtube.com/watch?v=tO6x4rdDNXk,hot,0.0,640.0,
COLD,cold,296.96,77,-1,7424,7607,Unit 5 Vocabularymp4,177,360.0,25.0,304.28,https://www.youtube.com/watch?v=tO6x4rdDNXk,cold,0.058678776025772,640.0,
WARM,warm,305.0,77,-1,7625,7792,Unit 5 Vocabularymp4,294,360.0,25.0,311.68,https://www.youtube.com/watch?v=tO6x4rdDNXk,warm,0.0166191160678863,640.0,
WARM,warm,312.76,77,-1,7819,7929,Unit 5 Vocabularymp4,294,360.0,25.0,317.16,https://www.youtube.com/watch?v=tO6x4rdDNXk,warm,0.014126718044281,640.0,
COOL,cool,319.96,77,-1,7999,8109,Unit 5 Vocabularymp4,240,360.0,25.0,324.36,https://www.youtube.com/watch?v=tO6x4rdDNXk,cool,0.0483072996139526,640.0,1
TAKE,take,378.92,77,-1,9473,9533,Unit 5 Vocabularymp4,600,360.0,25.0,381.32,https://www.youtube.com/watch?v=tO6x4rdDNXk,take,0.0427148640155792,640.0,1
TAKE,take,381.32,77,-1,9533,9613,Unit 5 Vocabularymp4,600,360.0,25.0,384.52,https://www.youtube.com/watch?v=tO6x4rdDNXk,take,0.0427148640155792,640.0,1
FOR,for,414.72,77,-1,10368,10458,Unit 5 Vocabularymp4,634,360.0,25.0,418.32,https://www.youtube.com/watch?v=tO6x4rdDNXk,for,0.0594708323478698,640.0,1
FOR,for,418.32,77,-1,10458,10528,Unit 5 Vocabularymp4,634,360.0,25.0,421.12,https://www.youtube.com/watch?v=tO6x4rdDNXk,for,0.0594708323478698,640.0,1
FOR,for,421.12,77,-1,10528,10568,Unit 5 Vocabularymp4,634,360.0,25.0,422.72,https://www.youtube.com/watch?v=tO6x4rdDNXk,for,0.0594708323478698,640.0,1
READ,read,424.32,77,-1,10608,10688,Unit 5 Vocabularymp4,82,360.0,25.0,427.52,https://www.youtube.com/watch?v=tO6x4rdDNXk,read,0.0481782853603363,640.0,1
CAN'T,can't,434.88,77,-1,10872,10962,Unit 5 Vocabularymp4,224,360.0,25.0,438.48,https://www.youtube.com/watch?v=tO6x4rdDNXk,can't,0.0528111457824707,640.0,1
CAN'T,can't,438.48,77,-1,10962,11052,Unit 5 Vocabularymp4,224,360.0,25.0,442.08,https://www.youtube.com/watch?v=tO6x4rdDNXk,can't,0.0528111457824707,640.0,1
"ANSWER,
RESPOND",answer,444.64,77,-1,11116,11206,Unit 5 Vocabularymp4,676,360.0,25.0,448.24,https://www.youtube.com/watch?v=tO6x4rdDNXk,answer,0.0,640.0,1
"WON'T,
REFUSE",refuse,472.08,77,-1,11802,11902,Unit 5 Vocabularymp4,636,360.0,25.0,476.08,https://www.youtube.com/watch?v=tO6x4rdDNXk,refuse,0.0377716720104217,640.0,1
"WON'T,
REFUSE",refuse,476.08,77,-1,11902,12002,Unit 5 Vocabularymp4,636,360.0,25.0,480.08,https://www.youtube.com/watch?v=tO6x4rdDNXk,refuse,0.0377716720104217,640.0,1
painting,painting,0.0,62,-1,0,86,Sign for PAINTING from page 26,316,360.0,30.0,2.867,https://www.youtube.com/watch?v=hF8cTByYfhc,paint,0.0174924731254577,640.0,
love,love,2.002,1,2,60,120,ASL Vocabulary love,150,360.0,29.97,4.004,https://www.youtube.com/watch?v=96u_iJrxkuc,love,0.000164330005645751,640.0,1
love,love,5.672,1,2,170,230,ASL Vocabulary love,150,360.0,29.97,7.674,https://www.youtube.com/watch?v=96u_iJrxkuc,love,0.000164330005645751,640.0,1
Finland ,finland,0.0,135,-1,0,104,ASL Finland ,507,360.0,30.0,3.467,https://www.youtube.com/watch?v=6iv_XLi5MRU,finland,0.260519176721572,480.0,
PET,pet,0.0,0,-1,0,72,PET(2),745,360.0,29.97,2.402,https://www.youtube.com/watch?v=azXM8PGqgLg,pet,0.0565438270568847,640.0,
1,one,9.977,124,-1,299,388,Numbers 1 to 30  ASL - American Sign Language,321,360.0,29.97,12.946,https://www.youtube.com/watch?v=hFCXyB6q2nU,one,0.00616845488548278,640.0,
2,two,13.013,124,-1,390,463,Numbers 1 to 30  ASL - American Sign Language,342,360.0,29.97,15.449,https://www.youtube.com/watch?v=hFCXyB6q2nU,two,0.00378558039665222,640.0,
3,three,15.515,124,-1,465,553,Numbers 1 to 30  ASL - American Sign Language,438,360.0,29.97,18.452,https://www.youtube.com/watch?v=hFCXyB6q2nU,three,0.00228571891784667,640.0,
4,four,18.518,124,-1,555,643,Numbers 1 to 30  ASL - American Sign Language,533,360.0,29.97,21.455,https://www.youtube.com/watch?v=hFCXyB6q2nU,four,0.00243806838989257,640.0,
5,five,21.521,124,-1,645,733,Numbers 1 to 30  ASL - American Sign Language,618,360.0,29.97,24.458,https://www.youtube.com/watch?v=hFCXyB6q2nU,five,0.00411252677440643,640.0,
6,six,24.524,124,-1,735,808,Numbers 1 to 30  ASL - American Sign Language,524,360.0,29.97,26.96,https://www.youtube.com/watch?v=hFCXyB6q2nU,six,0.0044238269329071,640.0,
7,seven,27.027,124,-1,810,883,Numbers 1 to 30  ASL - American Sign Language,439,360.0,29.97,29.463,https://www.youtube.com/watch?v=hFCXyB6q2nU,seven,0.0017259269952774,640.0,
8,eight,29.53,124,-1,885,958,Numbers 1 to 30  ASL - American Sign Language,561,360.0,29.97,31.965,https://www.youtube.com/watch?v=hFCXyB6q2nU,eight,0.00339290499687194,640.0,
9,nine,32.032,124,-1,960,1017,Numbers 1 to 30  ASL - American Sign Language,494,360.0,29.97,33.934,https://www.youtube.com/watch?v=hFCXyB6q2nU,nine,0.0,640.0,
10,ten,34.001,124,-1,1019,1092,Numbers 1 to 30  ASL - American Sign Language,276,360.0,29.97,36.436,https://www.youtube.com/watch?v=hFCXyB6q2nU,ten,0.000480234622955322,640.0,
11,eleven,36.503,124,-1,1094,1167,Numbers 1 to 30  ASL - American Sign Language,230,360.0,29.97,38.939,https://www.youtube.com/watch?v=hFCXyB6q2nU,eleven,0.0,640.0,
12,twelve,39.006,124,-1,1169,1227,Numbers 1 to 30  ASL - American Sign Language,372,360.0,29.97,40.941,https://www.youtube.com/watch?v=hFCXyB6q2nU,twelve,0.000865966081619262,640.0,
13,thirteen,41.008,124,-1,1229,1332,Numbers 1 to 30  ASL - American Sign Language,359,360.0,29.97,44.444,https://www.youtube.com/watch?v=hFCXyB6q2nU,thirteen,0.00372776389122009,640.0,
14,fourteen,44.511,124,-1,1334,1437,Numbers 1 to 30  ASL - American Sign Language,430,360.0,29.97,47.948,https://www.youtube.com/watch?v=hFCXyB6q2nU,fourteen,0.00188988447189331,640.0,
